Date(UTC),AddressCount,AvgGasPrice,BlockCountRewards,BlockDifficulty,BlockSize,BlockTime,ChainData,EnsRegistrations,EtherPrice,Ethersupply,Ethersupply2,GasLimit,GasUsed,MarketCap,NetworkHash,TransactionFee,TxGrowth,Uncles
2018-03-17,29540927,12252599210,5856,3261.562,17376,14.46,,126.0,549.79,20413.875,98252774.0,7996541,31445915711,549.79,266964.9124,3.122690601954622e+20,593203,1216
2018-03-18,29626083,12747853336,5933,3265.5679999999998,20197,14.33,,84.0,537.38,20333.0625,98273107.0625,7996742,36562436097,537.38,264836.0208,3.6378777925732336e+20,684094,1074
2018-03-19,29706207,13093728143,5961,3287.244,20642,14.23,63895405511.0,92.0,555.55,20309.90625,98293416.96875,7996874,35802695120,555.55,265871.0509,3.770538902818946e+20,703891,1027
2018-03-20,29779526,13429840214,5959,3281.437,20067,14.19,,96.0,557.57,20410.3125,98313827.28125,7996569,34824000498,557.57,267110.5194,3.79918837075471e+20,661791,1074
2018-03-21,29855753,14142299137,5934,3261.2790000000005,20630,14.21,,192.0,559.91,20297.90625,98334125.1875,7996538,36536924121,559.91,263506.8368,4.427263801246577e+20,697872,1047
2018-03-22,29925441,14406721931,6014,3225.445,17883,14.02,,186.0,539.89,20483.90625,98354609.09375,7996860,33771872051,539.89,263150.0403,4.263799873007748e+20,619453,1035
2018-03-23,30009112,15620447607,5968,3284.345,18847,14.22,,168.0,543.83,20231.4375,98374840.53125,7996364,34522177147,543.83,264344.1817,4.500961311932126e+20,677103,986
2018-03-24,30071766,13781856544,6058,3218.7490000000003,16599,13.98,,165.0,520.16,20524.6875,98395365.21875,7995834,32878378111,520.16,262566.4697,3.808766583244646e+20,613203,990
2018-03-25,30122937,13537750854,6024,3264.5679999999998,14982,14.12,,131.0,523.01,20330.0625,98415695.28125,7996187,31986241666,523.01,263810.3782,3.339653282664512e+20,526372,958
2018-03-26,30190150,18175711428,6004,3333.441,17841,14.11,65319353522.0,120.0,486.25,20432.53125,98436127.8125,7995999,31967319199,486.25,270957.8644,4.3458911083460946e+20,626615,1019
2018-03-27,30252201,14361185569,5923,3274.586,17230,14.31,,193.0,448.78,20270.15625,98456397.96875,7996119,30405543514,448.78,264771.4928,3.6073389110513625e+20,584055,1063
2018-03-28,30308455,14632876426,5949,3258.303,17283,14.17,,124.0,445.93,20352.9375,98476750.90625,7995329,29579341741,445.93,264397.7036,3.6747335273286926e+20,579858,1062
2018-03-29,30369533,15636728747,5867,3183.492,17508,14.38,,88.0,383.9,20400.1875,98497151.09375,7996294,30620605384,383.9,259874.6018,3.8841860382958656e+20,583673,1186
2018-03-30,30435716,12774734071,5938,3211.9509999999996,18457,14.24,,227.0,393.82,20493.375,98517644.46875,7995868,33817911220,393.82,262829.8108,3.5329296584852183e+20,633616,1132
2018-03-31,30487400,11477477292,6050,3189.0759999999996,17025,14.01,,109.0,394.07,20463.46875,98538107.9375,7995317,33628710263,394.07,259223.1258,2.8116332047982494e+20,584396,973
2018-04-01,30536223,11102468465,6016,3239.618,15893,14.11,,196.0,378.85,20202.375,98558310.3125,7995829,32806978500,378.85,259619.4056,2.5098652176859506e+20,545141,908
2018-04-02,30589507,12126196454,6094,3197.8790000000004,16871,13.92,,453.0,384.68,20465.25,98578775.5625,7995427,34275278877,384.68,259753.6379,3.085365354931428e+20,598505,924
2018-04-03,30658711,12293014582,5999,3130.3259999999996,19076,14.12,67643897897.0,164.0,415.93,20389.59375,98599165.15625,7995928,36638070285,415.93,253904.2585,3.321683320643398e+20,645977,1009
2018-04-04,30726859,10971643800,6001,3176.982,18676,14.17,,292.0,378.65,20299.6875,98619464.84375,7996559,38069223989,378.65,256180.9285,2.8325121470458613e+20,628441,966
2018-04-05,30818008,15470303694,6056,3151.2259999999997,19496,14.01,,170.0,381.36,20599.40625,98640064.25,7995770,38406031856,381.36,257751.3129,4.88359096954945e+20,695871,1011
2018-04-06,30893992,13576704140,6051,3256.2,17769,14.01,,244.0,370.35,20433.0,98660497.25,7995448,39892595936,370.35,264227.025,3.523550265969372e+20,647981,960
2018-04-07,30956348,10753965447,6049,3235.885,15831,14.06,,1067.0,384.98,20253.0,98680750.25,7995610,35226156928,384.98,259807.1339,2.427050238662958e+20,535865,888
2018-04-08,31027906,10486377770,6058,3191.373,17233,13.97,,413.0,400.72,20360.34375,98701110.59375,7995932,36718092042,400.72,257932.3909,2.8243350517121204e+20,595733,925
2018-04-09,31102589,11897226799,5995,3088.9640000000004,18630,14.21,,146.0,399.02,20294.625,98721405.21875,7995328,36420879261,399.02,249655.5258,3.074383902759246e+20,609799,988
2018-04-10,31166613,12186519151,6073,3135.8579999999997,17582,13.93,,224.0,415.65,20535.09375,98741940.3125,7994995,34498152250,415.65,255877.335,2.9282020881427228e+20,571388,977
2018-04-11,31228413,12413186820,5962,3146.615,18496,14.23,,115.0,430.42,20236.40625,98762176.71875,7995464,36167887453,430.42,253513.7145,3.260219873003298e+20,609102,999
2018-04-12,31307762,13472050250,5898,3131.514,21244,14.39,,65.0,493.95,20198.71875,98782375.4375,7996310,38944530354,493.95,252079.5961,3.7887658976998294e+20,692606,1057
2018-04-13,31387792,15622290969,5923,3085.986,21136,14.21,69606482299.0,110.0,494.96,20633.15625,98803008.59375,7995802,39941881291,494.96,254808.1705,4.422725196643366e+20,730344,1211
2018-04-14,31448652,12185010900,5917,3132.315,18148,14.29,,98.0,502.79,20388.65625,98823397.25,7995440,37051422552,502.79,255080.6519,3.170222999222934e+20,611188,1119
2018-04-15,31516195,11501339825,5939,3137.467,18672,14.18,,156.0,534.15,20396.8125,98843794.0625,7995513,37279688415,534.15,255100.7545,2.9330003052633778e+20,619985,1086
2018-04-16,31579666,11892614029,5932,3113.712,20768,14.26,70120857450.0,103.0,511.67,20585.34375,98864379.40625,7996201,41367262885,511.67,256052.3846,3.339707749317103e+20,664402,1173
2018-04-17,31658350,12173043612,5835,3132.796,22300,14.39,,81.0,503.03,20383.875,98884763.28125,7996298,40466251221,503.03,255808.7177,3.598391656357268e+20,742823,1220
2018-04-18,31735108,14288533754,5795,3078.159,22474,14.55,,47.0,525.78,20251.5,98905014.78125,7997089,41752401881,525.78,249352.2209,4.2158147185427625e+20,703293,1204
2018-04-19,31829924,12808754360,5810,3098.361,25206,14.51,,33.0,567.25,20663.15625,98925677.9375,7996634,42227790268,567.25,256511.2913,4.4507297467974235e+20,814318,1343
2018-04-20,31932284,12534360242,5715,3070.112,26386,14.71,,65.0,617.16,20348.25,98946026.1875,7996506,41929292299,617.16,250405.9833,4.4501255468367204e+20,832220,1332
2018-04-21,32042650,11341532081,5883,3168.2459999999996,21672,14.37,,64.0,605.17,20539.59375,98966565.78125,7997111,40430887565,605.17,259913.5162,3.478103127388371e+20,746104,1205
2018-04-22,32139995,11663977885,5902,3146.736,23074,14.31,,58.0,621.33,20453.25,98987019.03125,7996738,40830020164,621.33,256619.2584,3.5765697343730975e+20,748858,1144
2018-04-23,32230347,12244561688,5776,3181.241,24241,14.58,,80.0,644.13,20476.125,99007495.15625,7996422,40462293418,644.13,260832.2833,3.906635178074912e+20,802870,1308
2018-04-24,32331893,14321823448,5720,3132.0809999999997,25599,14.76,74134897118.0,58.0,703.35,20372.25,99027867.40625,7996819,40514357609,703.35,255641.5849,4.785096368340017e+20,816357,1332
2018-04-25,32416870,13557508252,5818,3129.3059999999996,25145,14.43,,49.0,617.73,20587.125,99048454.53125,7997113,40232833784,617.73,257805.5643,4.552798464556713e+20,799014,1300
2018-04-26,32493557,14271989942,5867,3213.1809999999996,24705,14.34,,93.0,661.45,20800.40625,99069254.9375,7996732,39885121068,661.45,267393.1962,4.6346296898603706e+20,793873,1323
2018-04-27,32569784,14685431596,5714,3152.285,24120,14.79,,86.0,643.33,20369.90625,99089624.84375,7996686,38211862312,643.33,257910.9333,4.867802801977321e+20,764479,1355
2018-04-28,32638912,17582460945,5713,3128.8559999999998,24555,14.81,,70.0,683.02,20268.0,99109892.84375,7996023,37348503833,683.02,254255.7956,5.189793614550055e+20,775321,1308
2018-04-29,32707197,15442471407,5833,3190.83,24654,14.4,,59.0,689.31,20730.75,99130623.59375,7996692,39452701435,689.31,265643.9588,5.4669946786822246e+20,756651,1360
2018-04-30,32785498,16262401104,5724,3196.316,25891,14.71,73634090337.0,96.0,670.04,20547.84375,99151171.4375,7996668,39894191248,670.04,264176.9608,5.6657033184604514e+20,778133,1417
2018-05-01,32857984,14281953004,5622,3113.973,24618,14.93,,134.0,670.81,20451.09375,99171622.53125,7996009,40429240606,670.81,256434.1957,4.4481909405521766e+20,713839,1493
2018-05-02,32936973,14722424091,5712,3111.333,25626,14.75,,215.0,686.74,20869.40625,99192491.9375,7996979,41267021917,686.74,261978.5703,4.7635133842206255e+20,787722,1563
2018-05-03,33030153,16368874314,5681,3164.594,26338,14.82,,66.0,777.62,20610.84375,99213102.78125,7996969,41099388553,777.62,263056.9143,5.6974960827727964e+20,839586,1501
2018-05-04,33114931,14696638866,5632,3202.7940000000003,27766,14.91,,86.0,784.21,20592.5625,99233695.34375,7996916,40546297144,784.21,266084.0108,5.457123578938207e+20,1000526,1546
2018-05-05,33197531,13440494470,5741,3242.196,24103,14.61,,77.0,816.58,20715.28125,99254410.625,7996943,41102779063,816.58,270333.0862,4.286602544295054e+20,789261,1463
2018-05-06,33286801,13668120194,5763,3271.982,22388,14.57,,77.0,790.39,20624.34375,99275034.96875,7997255,41025646645,790.39,270847.4157,3.833744288158092e+20,691273,1389
2018-05-07,33381949,13631658303,5835,3327.78,23088,14.49,75871085915.0,120.0,752.4,20720.8125,99295755.78125,7997160,40758232103,752.4,276583.217,4.43728234107876e+20,789863,1346
2018-05-07,33381949,13631658303,5835,3327.78,23088,14.49,75871085915.0,120.0,752.4,20720.8125,99295755.78125,7997160,40758232103,752.4,276583.217,4.43728234107876e+20,789863,1346
2018-05-08,33478766,16204375940,5734,3343.5690000000004,23859,14.67,,104.0,747.79,20378.4375,99316134.21875,7997317,40304578684,747.79,273677.2789,4.9631027844173785e+20,820098,1338
2018-05-09,33580549,15052534314,5730,3268.429,24510,14.65,,110.0,751.27,20527.125,99336661.34375,7997121,41056578641,751.27,270175.0286,5.22481470500627e+20,831127,1412
2018-05-10,33672035,18434177249,5683,3279.764,26750,14.72,,39.0,723.61,20465.53125,99357126.875,7996727,42077652571,723.61,270049.063,7.37346626030821e+20,854827,1431
2018-05-11,33766695,18760220475,5751,3285.212,25118,14.59,,64.0,677.8,20661.28125,99377788.15625,7996362,42137062466,677.8,273083.2403,7.217511623271024e+20,826099,1431
2018-05-12,33855052,13466355305,5754,3367.0820000000003,23752,14.61,,37.0,683.64,20610.9375,99398399.09375,7997006,41947482619,683.64,278875.4553,4.984794577357498e+20,788487,1402
2018-05-13,33942258,14402165925,5760,3397.01,23520,14.58,,46.0,729.34,20444.8125,99418843.90625,7996329,42095138110,729.34,278287.478,5.2206387081882554e+20,762439,1318
2018-05-14,34027370,18385997794,5638,3322.1690000000003,25932,14.94,78176399620.0,115.0,727.41,20392.21875,99439236.125,7996682,41575121024,727.41,273117.6599,6.674935225212625e+20,801788,1465
2018-05-14,34027370,18385997794,5638,3322.1690000000003,25932,14.94,78176399620.0,115.0,727.41,20392.21875,99439236.125,7996682,41575121024,727.41,273117.6599,6.674935225212625e+20,801788,1465
2018-05-15,34117461,18370030387,5732,3262.634,24792,14.69,,230.0,705.64,20565.375,99459801.5,7996907,42107807607,705.64,269469.4111,6.734983669469737e+20,779210,1404
2018-05-16,34214533,18298682673,5645,3286.345,24743,14.85,,71.0,706.72,20434.96875,99480236.46875,7997338,41845709141,706.72,269830.24,7.181260496782873e+20,807257,1449
2018-05-17,34320902,18994356610,5704,3280.926,24608,14.69,,268.0,668.38,20652.28125,99500888.75,7996974,42283965497,668.38,272613.0226,7.902105624350263e+20,835761,1475
2018-05-18,34428686,18721721358,5636,3236.627,24643,14.97,,24.0,693.57,20692.96875,99521581.71875,7996450,41377791441,693.57,270655.4582,7.476604024893229e+20,831831,1589
2018-05-19,34541839,17766897892,5603,3250.212,24459,14.92,,34.0,696.05,20709.375,99542291.09375,7997353,40966882698,696.05,272017.1413,6.633039378904325e+20,846288,1628
2018-05-20,34626864,16896601978,5642,3307.965,23759,14.87,,29.0,715.15,20657.8125,99562948.90625,7996626,41219233468,715.15,275816.8568,6.046158068521841e+20,777283,1562
2018-05-21,34719707,17929703654,5687,3341.722,25580,14.76,,30.0,696.73,20708.90625,99583657.8125,7996622,41831890123,696.73,278244.772,6.831888249392119e+20,802211,1507
2018-05-22,34801888,19404072640,5601,3323.281,25326,14.9,79163364490.0,16.0,640.84,20527.6875,99604185.5,7996602,41456171332,640.84,275055.3865,7.699981109690739e+20,822409,1550
2018-05-22,34801888,19404072640,5601,3323.281,25326,14.9,79163364490.0,16.0,640.84,20527.6875,99604185.5,7996602,41456171332,640.84,275055.3865,7.699981109690739e+20,822409,1550
2018-05-23,34899940,19763806846,5655,3252.173,25965,14.79,,41.0,577.01,20889.1875,99625074.6875,7995546,41325261694,577.01,274364.416,7.808703266867017e+20,833377,1634
2018-05-24,34989807,18505927074,5563,3223.61,25467,15.14,,24.0,602.59,20352.28125,99645426.96875,7996180,41191748706,602.59,264380.7978,7.188213980587025e+20,811167,1523
2018-05-25,35080079,18300433853,5635,3202.992,24930,14.89,,27.0,584.77,20647.21875,99666074.1875,7996846,41338035589,584.77,266471.1125,6.882782332886387e+20,800838,1553
2018-05-26,35151520,15815615114,5719,3253.1279999999997,23053,14.63,,123.0,585.76,20710.40625,99686784.59375,7996987,41591669448,585.76,270868.0697,5.96384804368896e+20,761932,1475
2018-05-27,35244775,14776104835,5634,3215.114,23497,14.97,,68.0,569.64,20422.6875,99707207.28125,7996710,41421746726,569.64,264353.7928,5.467187057127425e+20,776024,1470
2018-05-28,35336592,21322427757,5704,3232.3920000000003,25414,14.69,80982283444.0,93.0,512.03,20672.53125,99727879.8125,7996001,42560712962,512.03,269029.2955,8.626594071708546e+20,861002,1487
2018-05-29,35429987,21228260655,5649,3218.953,25332,14.73,,121.0,566.59,20649.375,99748529.1875,7996905,42472863563,566.59,268134.3091,8.256802637717089e+20,812183,1548
2018-05-30,35532094,21433398617,5609,3177.264,25508,14.91,,35.0,557.12,20679.65625,99769208.84375,7996867,41831306449,557.12,265948.756,8.672843498507654e+20,817167,1623
2018-05-31,35621706,26020776841,5647,3249.295,27436,14.87,,546.0,577.23,20744.0625,99789952.90625,7996404,43057803542,577.23,272316.521,1.0739313599700377e+21,832842,1594
2018-06-01,35705811,22281817392,5624,3151.675,25130,14.88,,796.0,579.01,20561.90625,99810514.8125,7996119,42221792114,579.01,261144.0211,8.757634615948866e+20,758242,1535
2018-06-02,35787963,16102612105,5632,3194.1290000000004,24617,14.79,,36.0,590.53,20709.75,99831224.5625,7997320,40901201957,590.53,268099.8023,6.029513988468496e+20,768017,1620
2018-06-03,35882974,15436188157,5619,3202.593,25077,14.99,,794.0,619.04,20486.53125,99851711.09375,7997154,41445574359,619.04,266067.2667,5.908946015345154e+20,809997,1559
2018-06-04,35971531,19065322604,5672,3159.147,26427,14.73,,942.0,591.31,20805.5625,99872516.65625,7997105,42323300929,591.31,267430.541,7.386209741835398e+20,807165,1642
2018-06-05,36062414,17186633256,5591,3232.845,25848,14.93,,105.0,608.23,20341.59375,99892858.25,7997666,41485005616,608.23,266560.0064,6.346733058136223e+20,780654,1533
2018-06-06,36153984,19741822241,5633,3163.393,24376,14.85,,27.0,606.3,20628.09375,99913486.34375,7997676,40366304070,606.3,265007.3855,8.091185127739195e+20,754070,1605
2018-06-07,36251318,16981460044,5639,3161.718,24384,14.84,,13.0,604.44,20801.25,99934287.59375,7997423,40967193153,604.44,267538.3994,6.31629547324768e+20,775828,1672
2018-06-08,36329330,15945608934,5679,3196.8579999999997,24513,14.8,,133.0,599.55,20691.5625,99954979.15625,7997661,41672235526,599.55,268957.8818,5.4789082972104445e+20,720017,1590
2018-06-09,36400781,12618229591,5610,3303.4970000000003,24163,14.9,,356.0,593.38,20815.78125,99975794.9375,7996230,40490126878,593.38,280223.7453,4.3916006148024035e+20,769427,1719
2018-06-10,36472768,12552615017,5641,3252.1409999999996,24560,14.94,,13.0,524.74,20458.3125,99996253.25,7996849,40957162688,524.74,269619.0449,4.391247734583809e+20,771280,1522
2018-06-11,36544698,13950267534,5657,3235.938,24470,14.89,,42.0,531.15,20812.03125,100017065.28125,7997541,41470336349,531.15,274305.6302,4.7335763763870296e+20,768985,1667
2018-06-12,36622610,14048931400,5714,3333.0429999999997,23682,14.68,,46.0,494.53,20593.5,100037658.78125,7996828,41570624158,494.53,277830.7046,4.6683337361929286e+20,770199,1488
2018-06-13,36714814,14416451849,5752,3269.563,25448,14.67,,17.0,476.3,20530.03125,100058188.8125,7996692,40679789777,476.3,270306.5868,4.8676509439841744e+20,797637,1391
2018-06-14,36807881,15916958110,5765,3276.9120000000003,24149,14.67,,25.0,519.83,20491.6875,100078680.5,7996220,36689286279,519.83,269852.2189,5.231928111586802e+20,765916,1350
2018-06-15,36885612,16804997297,5782,3257.052,22615,14.62,,24.0,487.51,20529.5625,100099210.0625,7996483,37425182608,487.51,269008.4063,6.016083194855348e+20,763803,1354
2018-06-16,36950698,24848435239,5871,3293.2729999999997,26353,14.35,,47.0,497.22,20575.125,100119785.1875,7996562,40920378464,497.22,271809.3725,5.7556988082922186e+20,639775,1260
2018-06-17,37016010,11225914551,5915,3295.288,19968,14.3,,56.0,496.74,20422.40625,100140207.59375,7997123,39762305224,496.74,269649.1862,3.106739133956048e+20,648548,1155
2018-06-18,37093228,11823977189,5954,3397.011,22074,14.18,,25.0,517.63,20617.875,100160825.46875,7997124,40588419803,517.63,279860.27,3.314533702091353e+20,695753,1164
2018-06-19,37159939,14427312991,5802,3435.03,25000,14.53,,48.0,538.45,20478.1875,100181303.65625,7997373,41529355327,538.45,282435.7599,4.6579392642513437e+20,778765,1302
2018-06-20,37233431,13472257819,5823,3375.738,25587,14.42,,15.0,536.16,20587.3125,100201890.96875,7996842,42492438577,536.16,279162.6223,4.3773740776692456e+20,803076,1322
2018-06-21,37312058,13047918845,5872,3456.54,23526,14.29,,10.0,525.77,20457.75,100222348.71875,7997573,42185388286,525.77,282764.1807,4.160302689450388e+20,752035,1196
2018-06-22,37392724,38878511772,5820,3428.843,24500,14.51,88526501406.0,18.0,462.16,20648.25,100242996.96875,7997058,41118162291,462.16,284625.7577,8.821732266629897e+20,770457,1352
2018-06-23,37474860,14029394940,5922,3394.469,20591,14.24,,19.0,474.18,20649.1875,100263646.15625,7997115,37530869888,474.18,280672.2867,3.4714328274214624e+20,675918,1222
2018-06-24,37553317,16163435399,5881,3454.86,20968,14.35,,59.0,455.25,20359.03125,100284005.1875,7996853,37766116343,455.25,281667.0977,5.149629243723281e+20,671994,1163
2018-06-25,37634825,15637044897,5665,3396.6809999999996,25228,14.88,,56.0,458.82,20534.625,100304539.8125,7997459,39552748088,458.82,282781.5154,5.27396861146827e+20,837265,1528
2018-06-26,37704550,12011100131,5748,3362.827,23860,14.59,,40.0,429.58,20639.4375,100325179.25,7996631,40325053173,429.58,280157.7279,3.885284560939914e+20,732170,1450
2018-06-27,37801073,12446563365,5847,3486.6609999999996,24580,14.45,,94.0,441.75,20588.34375,100345767.59375,7997355,40864261407,441.75,288133.7823,3.88472117690681e+20,771938,1293
2018-06-28,37881203,11696277117,5762,3406.5009999999997,23926,14.62,,35.0,420.72,20390.8125,100366158.40625,7996957,39892109183,420.72,279301.5766,3.7016126342588e+20,744784,1322
2018-06-29,37958799,12115784768,5764,3378.95,23219,14.62,90408677479.0,62.0,435.25,20369.0625,100386527.46875,7997361,39736452466,435.25,277277.2425,3.923022174314954e+20,735092,1326
2018-06-29,37958799,12115784768,5764,3378.95,23219,14.62,90677956268.0,62.0,435.25,20369.0625,100386527.46875,7997361,39736452466,435.25,277277.2425,3.923022174314954e+20,735092,1326
2018-06-30,38006808,34210516007,5870,3470.085,22085,14.29,,30.0,453.42,20640.46875,100407167.9375,7997418,43190516935,453.42,287848.4026,1.9985567903954323e+21,632981,1297
2018-07-01,38036859,59842298209,5837,3361.5170000000003,22500,14.38,,82.0,451.95,20429.90625,100427597.84375,7997780,44488940344,451.95,276235.7552,3.2372530630742114e+21,622633,1263
2018-07-02,38073725,86348485003,5929,3392.111,19625,14.17,,12.0,476.58,20661.5625,100448259.40625,7997320,44403826830,476.58,281066.2288,5.862526226015534e+21,489559,1230
2018-07-03,38111330,82063750329,5809,3455.917,22047,14.54,,19.0,461.95,20492.34375,100468751.75,7998027,43841659879,461.95,285353.1633,4.0207624623848245e+21,573532,1325
2018-07-04,38149026,59083789609,5837,3436.789,18915,14.44,,16.0,467.19,20472.09375,100489223.84375,7997570,44201388565,467.19,282978.2286,2.9428651202709637e+21,447112,1277
2018-07-05,38190730,48722316331,5808,3560.407,21492,14.5,,13.0,467.55,20421.0,100509644.84375,7997598,43708739479,467.55,292250.0375,2.5614438241101194e+21,527586,1284
2018-07-06,38225947,70207114167,5844,3511.897,19221,14.4,93103050976.0,12.0,469.93,20420.25,100530065.09375,7997355,43792443117,469.93,287617.8867,3.3561320663015977e+21,459075,1232
2018-07-07,38258889,60236707195,5820,3525.427,19710,14.51,92881590249.0,9.0,485.81,20519.53125,100550584.625,7997489,43915762993,485.81,290970.122,3.015040919354994e+21,484105,1311
2018-07-08,38299748,35585852337,5697,3452.745,22366,14.75,,14.0,486.19,20415.0,100570999.625,7997465,40007496507,486.19,285211.1629,1.3821619986692338e+21,631505,1440
2018-07-09,38348418,25829787141,5855,3531.1740000000004,22362,14.37,,26.0,471.48,20650.03125,100591649.65625,7997465,43370048739,471.48,292711.4538,1.0968272458135259e+21,651926,1307
2018-07-10,38403280,21324119980,5783,3499.091,23429,14.54,,26.0,432.69,20358.9375,100612008.59375,7997848,41946839108,432.69,285475.5765,7.342391121984629e+20,691771,1266
2018-07-11,38450887,19054597794,5931,3357.072,22106,14.21,,12.0,445.59,20674.6875,100632683.28125,7998137,43293417007,445.59,277618.9439,8.389375286933823e+20,643920,1214
2018-07-12,38493627,29189063475,5993,3441.9829999999997,21238,14.15,,10.0,430.91,20510.4375,100653193.71875,7997820,44373182422,430.91,280736.7326,1.3630603014949296e+21,566058,1054
2018-07-13,38537005,29846792155,5953,3446.238,20793,14.27,,9.0,432.46,20293.5,100673487.21875,7998220,45172389925,432.46,277972.6386,1.5319026225189508e+21,563317,1016
2018-07-14,38568834,57677945355,6006,3424.5409999999997,19583,14.13,94343290862.0,14.0,433.74,20453.8125,100693941.03125,7997630,45337468864,433.74,278402.5296,2.932261846124503e+21,508951,1018
2018-07-15,38603113,48216188725,6067,3422.0959999999995,18676,13.99,,27.0,449.62,20610.375,100714551.40625,7997870,44769838833,449.62,280223.7415,3.561566982865693e+21,453706,1008
2018-07-16,38674781,18562899613,5851,3445.5409999999997,23433,14.48,,30.0,478.75,20378.8125,100734930.21875,7997219,42392342609,478.75,280468.6157,5.831445100555012e+20,703999,1182
2018-07-17,38761723,17548648323,5889,3450.889,23583,14.33,,17.0,499.06,20738.8125,100755669.03125,7997955,42744624469,499.06,286575.539,5.0676849052618025e+20,701292,1286
2018-07-18,38857493,15413432909,5757,3478.3779999999997,23590,14.71,,20.0,479.02,20329.3125,100775998.34375,7996824,41558538732,479.02,284188.3364,4.784705162531393e+20,746145,1302
2018-07-19,38942290,13033482562,5793,3433.815,23728,14.56,,12.0,468.65,20430.5625,100796428.90625,7996822,42598680722,468.65,280865.4338,4.319500705676579e+20,734702,1274
2018-07-20,39026984,15878840129,5838,3427.893,21230,14.58,95853306813.0,14.0,448.84,20184.75,100816613.65625,7997656,43107705894,448.84,276215.2061,5.5821914194647436e+20,671608,1124
